ts,price,signal,is_entry,is_exit,qty,pnl,equity,volume_usd
2025-05-10 19:02:00,103201.389396,1,False,False,0.03,-1.6093169999998644,3094.2610837200004,0.0
2025-05-10 19:03:00,103216.62187,1,False,False,0.03,-1.1523427799997443,3094.7180579400006,0.0
2025-05-10 19:04:00,103194.642949,1,False,False,0.03,-1.8117104099997958,3094.0586903100007,0.0
2025-05-10 19:05:00,103190.363543,1,False,False,0.03,-1.94009258999984,3093.9303081300004,0.0
2025-05-10 19:06:00,103154.094379,1,False,False,0.03,-3.0281675099997662,3092.842233210001,0.0
2025-05-10 19:07:00,103149.248189,1,False,False,0.03,-3.1735532099996635,3092.6968475100007,0.0
2025-05-10 19:08:00,103109.471013,-1,True,True,0.03,-4.36686848999976,3091.5035322300005,6186.56826078
2025-05-10 19:09:00,103123.40756,-1,False,False,0.03,-0.4180964100001438,3091.0854358200004,0.0
2025-05-10 19:10:00,103127.222172,-1,False,False,0.03,-0.5325347699997656,3090.9709974600005,0.0
2025-05-10 19:11:00,103128.969475,-1,False,False,0.03,-0.584953860000096,3090.9185783700004,0.0
2025-05-10 19:12:00,103103.573825,-1,False,False,0.03,0.17691564000007928,3091.6804478700005,0.0
2025-05-10 19:13:00,103102.054335,-1,False,False,0.03,0.22250034000026062,3091.726032570001,0.0
2025-05-10 19:14:00,103102.950112,-1,False,False,0.03,0.19562702999988688,3091.69915926,0.0
2025-05-10 19:15:00,103104.912196,-1,False,False,0.03,0.13676450999992085,3091.6402967400004,0.0
2025-05-10 19:16:00,103104.096339,-1,False,False,0.03,0.16124022000018157,3091.664772450001,0.0
2025-05-10 19:17:00,103122.633041,-1,False,False,0.03,-0.3948608399997465,3091.108671390001,0.0
2025-05-10 19:18:00,103164.263974,-1,False,False,0.03,-1.6437888299999759,3089.8597434000003,0.0
2025-05-10 19:19:00,103196.117699,-1,False,False,0.03,-2.599400579999783,3088.9041316500006,0.0
2025-05-10 19:20:00,103196.117699,-1,False,False,0.03,-2.599400579999783,3088.9041316500006,0.0
2025-05-10 19:21:00,103196.206689,-1,False,False,0.03,-2.602070279999898,3088.901461950001,0.0
2025-05-10 19:22:00,103214.689464,0,False,True,0.03,-3.1565535299998007,3088.346978700001,3096.4406839199996
2025-05-10 19:23:00,103214.689464,-1,True,False,0.03,0.0,3096.4406839199996,3096.4406839199996
2025-05-10 19:24:00,103210.659081,-1,False,False,0.03,0.12091148999970755,3096.5615954099994,0.0
2025-05-10 19:25:00,103210.659081,0,False,True,0.03,0.12091148999970755,3096.5615954099994,3096.31977243
2025-05-10 19:26:00,103210.659081,-1,True,False,0.03,0.0,3096.31977243,3096.31977243
2025-05-10 19:27:00,103226.584687,0,False,True,0.03,-0.4777681799996935,3095.84200425,3096.79754061
2025-05-10 19:28:00,103255.607955,0,False,False,0.0,0.0,3095.84200425,0.0
2025-05-10 19:29:00,103240.891231,-1,True,False,0.03,0.0,3097.22673693,3097.22673693
2025-05-10 19:30:00,103258.700858,-1,False,False,0.03,-0.5342888099998526,3096.69244812,0.0
2025-05-10 19:31:00,103259.995,1,True,True,0.03,-0.5731130699998175,3096.65362386,6195.5997
2025-05-10 19:32:00,103290.885,1,False,False,0.03,0.9266999999999825,3097.58032386,0.0
2025-05-10 19:33:00,103290.885,1,False,False,0.03,0.9266999999999825,3097.58032386,0.0
2025-05-10 19:34:00,103304.414959,1,False,False,0.03,1.332598770000186,3097.98622263,0.0
2025-05-10 19:35:00,103300.809279,1,False,False,0.03,1.2244283699999505,3097.8780522300003,0.0
2025-05-10 19:36:00,103305.697982,1,False,False,0.03,1.3710894600000756,3098.02471332,0.0
2025-05-10 19:37:00,103311.574481,1,False,False,0.03,1.5473844300002384,3098.2010082900006,0.0
2025-05-10 19:38:00,103313.111739,1,False,False,0.03,1.593502170000138,3098.2471260300003,0.0
2025-05-10 19:39:00,103263.701067,1,False,False,0.03,0.11118201000019326,3096.76480587,0.0
2025-05-10 19:40:00,103285.685545,1,False,False,0.03,0.7707163500001479,3097.42434021,0.0
2025-05-10 19:41:00,103303.118328,1,False,False,0.03,1.2936998400000448,3097.9473237,0.0
2025-05-10 19:42:00,103303.041196,1,False,False,0.03,1.291385880000307,3097.9450097400004,0.0
2025-05-10 19:43:00,103303.041196,1,False,False,0.03,1.291385880000307,3097.9450097400004,0.0
2025-05-10 19:44:00,103270.291196,1,False,False,0.03,0.3088858800003072,3096.9625097400003,0.0
2025-05-10 19:45:00,103270.403703,0,False,True,0.03,0.3122610900002473,3096.9658849500006,3098.11211109
2025-05-10 19:46:00,103279.995,1,True,False,0.03,0.0,3098.39985,3098.39985
2025-05-10 19:47:00,103277.900601,1,False,False,0.03,-0.06283196999982466,3098.33701803,0.0
2025-05-10 19:48:00,103277.900601,1,False,False,0.03,-0.06283196999982466,3098.33701803,0.0
2025-05-10 19:49:00,103263.35528,1,False,False,0.03,-0.49919159999975815,3097.9006584,0.0
2025-05-10 19:50:00,103269.102938,0,False,True,0.03,-0.3267618599999696,3098.07308814,3098.07308814
2025-05-10 19:51:00,103273.381684,1,True,False,0.03,0.0,3098.20145052,3098.20145052
2025-05-10 19:52:00,103280.093407,1,False,False,0.03,0.20135168999957387,3098.4028022099997,0.0
2025-05-10 19:53:00,103271.503418,1,False,False,0.03,-0.05634798000042792,3098.1451025399997,0.0
2025-05-10 19:54:00,103216.949778,1,False,False,0.03,-1.692957180000376,3096.5084933399994,0.0
2025-05-10 19:55:00,103216.84163,1,False,False,0.03,-1.6962016200003562,3096.5052488999995,0.0
2025-05-10 19:56:00,103162.275,1,False,False,0.03,-3.3332005200003914,3094.8682499999995,0.0
2025-05-10 19:57:00,103202.190092,1,False,False,0.03,-2.135747760000086,3096.06570276,0.0
2025-05-10 19:58:00,103207.558093,1,False,False,0.03,-1.9747077300002274,3096.2267427899997,0.0
2025-05-10 19:59:00,103207.66071,1,False,False,0.03,-1.9716292200003227,3096.2298212999995,0.0
2025-05-10 20:00:00,103188.855876,1,False,False,0.03,-2.5357742400001735,3095.66567628,0.0
2025-05-10 20:01:00,103160.976758,1,False,False,0.03,-3.3721477800000863,3094.82930274,0.0
2025-05-10 20:02:00,103171.995,1,False,False,0.03,-3.0416005200003564,3095.1598499999996,0.0
2025-05-10 20:03:00,103150.005,-1,True,True,0.03,-3.701300520000077,3094.50015,6189.0003
2025-05-10 20:04:00,103130.082788,-1,False,False,0.03,0.5976663600001484,3095.09781636,0.0
2025-05-10 20:05:00,103142.015,-1,False,False,0.03,0.23970000000015715,3094.73985,0.0
2025-05-10 20:06:00,103102.899636,-1,False,False,0.03,1.413160920000082,3095.9133109199997,0.0
2025-05-10 20:07:00,103119.197567,-1,False,False,0.03,0.9242229900002712,3095.42437299,0.0
2025-05-10 20:08:00,103165.008676,-1,False,False,0.03,-0.45011027999978975,3094.05003972,0.0
2025-05-10 20:09:00,103165.008676,-1,False,False,0.03,-0.45011027999978975,3094.05003972,0.0
2025-05-10 20:10:00,103186.919855,-1,False,False,0.03,-1.1074456499998633,3093.39270435,0.0
2025-05-10 20:11:00,103203.997161,0,False,True,0.03,-1.6197648300000582,3092.88038517,3096.11991483
2025-05-10 20:12:00,103197.083898,-1,True,False,0.03,0.0,3095.91251694,3095.91251694
2025-05-10 20:13:00,103205.167669,-1,False,False,0.03,-0.24251313000015215,3095.67000381,0.0
2025-05-10 20:14:00,103207.980496,-1,False,False,0.03,-0.326897940000199,3095.585619,0.0
2025-05-10 20:15:00,103263.979439,-1,False,False,0.03,-2.00686623000016,3093.90565071,0.0
2025-05-10 20:16:00,103270.745722,-1,False,False,0.03,-2.209854720000294,3093.7026622199996,0.0
2025-05-10 20:17:00,103263.001718,-1,False,False,0.03,-1.9775346000000718,3093.93498234,0.0
2025-05-10 20:18:00,103250.201949,-1,False,False,0.03,-1.5935415299999294,3094.31897541,0.0
2025-05-10 20:19:00,103259.764303,-1,False,False,0.03,-1.880412150000193,3094.0321047899997,0.0
2025-05-10 20:20:00,103250.758864,-1,False,False,0.03,-1.6102489800001785,3094.30226796,0.0
2025-05-10 20:21:00,103209.671904,1,True,True,0.03,-0.3776401800001622,3095.53487676,6192.58031424
2025-05-10 20:22:00,103209.671904,1,False,False,0.03,0.0,3095.53487676,0.0
2025-05-10 20:23:00,103211.995,1,False,False,0.03,0.06969287999978405,3095.6045696399997,0.0
2025-05-10 20:24:00,103233.523564,0,False,True,0.03,0.7155498000000079,3096.25042656,3097.00570692
2025-05-10 20:25:00,103263.126489,1,True,False,0.03,0.0,3097.89379467,3097.89379467
2025-05-10 20:26:00,103266.11785,1,False,False,0.03,0.08974082999979145,3097.9835354999996,0.0
2025-05-10 20:27:00,103260.005,1,False,False,0.03,-0.09364466999992146,3097.80015,0.0
2025-05-10 20:28:00,103231.513968,1,False,False,0.03,-0.9483756300000823,3096.9454190399997,0.0
2025-05-10 20:29:00,103226.701952,1,False,False,0.03,-1.0927361099999688,3096.80105856,0.0
2025-05-10 20:30:00,103231.458228,1,False,False,0.03,-0.9500478299999667,3096.9437468399997,0.0
2025-05-10 20:31:00,103231.644028,1,False,False,0.03,-0.9444738300002063,3096.9493208399995,0.0
2025-05-10 20:32:00,103231.995,1,False,False,0.03,-0.9339446700002009,3096.9598499999997,0.0
2025-05-10 20:33:00,103233.063333,1,False,False,0.03,-0.901894680000114,3096.9918999899996,0.0
2025-05-10 20:34:00,103231.28998,1,False,False,0.03,-0.9550952700000198,3096.9386993999997,0.0
2025-05-10 20:35:00,103239.953224,1,False,False,0.03,-0.6951979500001471,3097.19859672,0.0
2025-05-10 20:36:00,103264.806666,1,False,False,0.03,0.05040531000006013,3097.9441999799997,0.0
2025-05-10 20:37:00,103249.382835,1,False,False,0.03,-0.41230962000016,3097.4814850499997,0.0
2025-05-10 20:38:00,103248.934999,1,False,False,0.03,-0.42574469999992287,3097.46804997,0.0
2025-05-10 20:39:00,103263.985,1,False,False,0.03,0.025755329999956302,3097.9195499999996,0.0
2025-05-10 20:40:00,103269.192358,1,False,False,0.03,0.18197606999994603,3098.07577074,0.0
2025-05-10 20:41:00,103263.055185,1,False,False,0.03,-0.002139119999919785,3097.89165555,0.0
2025-05-10 20:42:00,103258.685156,1,False,False,0.03,-0.13323998999985634,3097.76055468,0.0
2025-05-10 20:43:00,103279.463164,1,False,False,0.03,0.4901002499999595,3098.38389492,0.0
2025-05-10 20:44:00,103301.995,1,False,False,0.03,1.166055329999799,3099.0598499999996,0.0
2025-05-10 20:45:00,103299.885,1,False,False,0.03,1.1027553299997817,3098.9965499999994,0.0
2025-05-10 20:46:00,103302.100581,1,False,False,0.03,1.1692227600001206,3099.06301743,0.0
2025-05-10 20:47:00,103302.100581,1,False,False,0.03,1.1692227600001206,3099.06301743,0.0
2025-05-10 20:48:00,103308.306381,1,False,False,0.03,1.3553967600000032,3099.24919143,0.0
2025-05-10 20:49:00,103310.75149,1,False,False,0.03,1.4287500299997917,3099.3225446999995,0.0
2025-05-10 20:50:00,103310.75149,1,False,False,0.03,1.4287500299997917,3099.3225446999995,0.0
2025-05-10 20:51:00,103308.846048,1,False,False,0.03,1.3715867700001398,3099.26538144,0.0
2025-05-10 20:52:00,103310.75149,1,False,False,0.03,1.4287500299997917,3099.3225446999995,0.0
2025-05-10 20:53:00,103310.75149,1,False,False,0.03,1.4287500299997917,3099.3225446999995,0.0
2025-05-10 20:54:00,103325.995,1,False,False,0.03,1.886055329999799,3099.7798499999994,0.0
2025-05-10 20:55:00,103304.153342,1,False,False,0.03,1.230805590000091,3099.12460026,0.0
2025-05-10 20:56:00,103242.405994,1,False,False,0.03,-0.6216148500000418,3097.2721798199996,0.0
2025-05-10 20:57:00,103183.007529,1,False,False,0.03,-2.403568800000212,3095.4902258699994,0.0
2025-05-10 20:58:00,103182.585545,1,False,False,0.03,-2.4162283200002275,3095.4775663499995,0.0
2025-05-10 20:59:00,103185.142131,1,False,False,0.03,-2.3395307400000456,3095.5542639299997,0.0
2025-05-10 21:00:00,103206.830579,1,False,False,0.03,-1.688877300000022,3096.2049173699997,0.0
2025-05-10 21:01:00,103204.889462,1,False,False,0.03,-1.7471108099998673,3096.14668386,0.0
2025-05-10 21:02:00,103230.343048,1,False,False,0.03,-0.9835032300002058,3096.9102914399996,0.0
2025-05-10 21:03:00,103254.652698,1,False,False,0.03,-0.2542137299999013,3097.63958094,0.0
2025-05-10 21:04:00,103297.227169,1,False,False,0.03,1.0230204000000958,3098.9168150699998,0.0
2025-05-10 21:05:00,103201.840917,1,False,False,0.03,-1.8385671600002387,3096.0552275099994,0.0
2025-05-10 21:06:00,103179.995,1,False,False,0.03,-2.4939446700002006,3095.39985,0.0
2025-05-10 21:07:00,103215.995,1,False,False,0.03,-1.4139446700002007,3096.4798499999997,0.0
2025-05-10 21:08:00,103219.532569,-1,True,True,0.03,-1.3078175999999802,3096.58597707,6193.17195414
2025-05-10 21:09:00,103217.235211,-1,False,False,0.03,0.06892073999988498,3096.65489781,0.0
2025-05-10 21:10:00,103198.128837,-1,False,False,0.03,0.6421119600001839,3097.22808903,0.0
2025-05-10 21:11:00,103201.199746,-1,False,False,0.03,0.5499846900001284,3097.13596176,0.0
2025-05-10 21:12:00,103227.995,-1,False,False,0.03,-0.25387292999977945,3096.33210414,0.0
2025-05-10 21:13:00,103258.037823,-1,False,False,0.03,-1.1551576200001,3095.43081945,0.0
2025-05-10 21:14:00,103282.539894,-1,False,False,0.03,-1.89021974999996,3094.6957573199998,0.0
2025-05-10 21:15:00,103228.258632,-1,False,False,0.03,-0.2617818899998383,3096.32419518,0.0
2025-05-10 21:16:00,103233.300562,-1,False,False,0.03,-0.41303979000003893,3096.17293728,0.0
2025-05-10 21:17:00,103229.133488,-1,False,False,0.03,-0.2880275700001221,3096.2979495,0.0
2025-05-10 21:18:00,103224.651236,0,False,True,0.03,-0.1535600100000738,3096.43241706,3096.73953708
2025-05-10 21:19:00,103253.706297,-1,True,False,0.03,0.0,3097.61118891,3097.61118891
2025-05-10 21:20:00,103260.307089,-1,False,False,0.03,-0.19802375999992364,3097.4131651499997,0.0
2025-05-10 21:21:00,103259.501832,-1,False,False,0.03,-0.17386604999992414,3097.4373228599998,0.0
2025-05-10 21:22:00,103256.831784,-1,False,False,0.03,-0.0937646099999256,3097.5174242999997,0.0
2025-05-10 21:23:00,103253.075449,1,True,True,0.03,0.018925440000020898,3097.63011435,6195.184526939999
2025-05-10 21:24:00,103250.548595,1,False,False,0.03,-0.07580561999988276,3097.5543087300002,0.0
2025-05-10 21:25:00,103226.981609,1,False,False,0.03,-0.7828152000000409,3096.84729915,0.0
2025-05-10 21:26:00,103226.84268,1,False,False,0.03,-0.7869830699998419,3096.8431312800003,0.0
2025-05-10 21:27:00,103241.995,1,False,False,0.03,-0.3324134700000286,3097.29770088,0.0
2025-05-10 21:28:00,103241.995,1,False,False,0.03,-0.3324134700000286,3097.29770088,0.0
2025-05-10 21:29:00,103237.845109,1,False,False,0.03,-0.45691019999983834,3097.17320415,0.0
2025-05-10 21:30:00,103237.296997,0,False,True,0.03,-0.47335355999995954,3097.15676079,3097.1189099099997
2025-05-10 21:31:00,103236.93776,1,True,False,0.03,0.0,3097.1081328,3097.1081328
2025-05-10 21:32:00,103236.304692,1,False,False,0.03,-0.018992039999866393,3097.08914076,0.0
2025-05-10 21:33:00,103236.304692,1,False,False,0.03,-0.018992039999866393,3097.08914076,0.0
2025-05-10 21:34:00,103256.341043,1,False,False,0.03,0.5820984899997711,3097.6902312899997,0.0
2025-05-10 21:35:00,103256.203827,0,False,True,0.03,0.5779820100001234,3097.68611481,3097.68611481
2025-05-10 21:36:00,103276.866196,1,True,False,0.03,0.0,3098.3059858799998,3098.3059858799998
2025-05-10 21:37:00,103279.621602,1,False,False,0.03,0.08266217999989749,3098.3886480599995,0.0
2025-05-10 21:38:00,103279.621602,1,False,False,0.03,0.08266217999989749,3098.3886480599995,0.0
2025-05-10 21:39:00,103279.621602,0,False,True,0.03,0.08266217999989749,3098.3886480599995,3098.38864806
2025-05-10 21:40:00,103279.621602,0,False,False,0.0,0.0,3098.3886480599995,0.0
2025-05-10 21:41:00,103279.621602,0,False,False,0.0,0.0,3098.3886480599995,0.0
2025-05-10 21:42:00,103286.770926,0,False,False,0.0,0.0,3098.3886480599995,0.0
2025-05-10 21:43:00,103266.683857,0,False,False,0.0,0.0,3098.3886480599995,0.0
2025-05-10 21:44:00,103307.020268,1,True,False,0.03,0.0,3099.21060804,3099.21060804
2025-05-10 21:45:00,103418.847737,1,False,False,0.03,3.3548240700003222,3102.56543211,0.0
2025-05-10 21:46:00,103541.674214,1,False,False,0.03,7.039618380000174,3106.25022642,0.0
2025-05-10 21:47:00,103461.751645,1,False,False,0.03,4.641941310000111,3103.85254935,0.0
2025-05-10 21:48:00,103430.025019,1,False,False,0.03,3.6901425300000117,3102.90075057,0.0
2025-05-10 21:49:00,103516.337027,1,False,False,0.03,6.279502770000254,3105.4901108100003,0.0
2025-05-10 21:50:00,103520.090642,1,False,False,0.03,6.3921112200000785,3105.60271926,0.0
2025-05-10 21:51:00,103461.168291,1,False,False,0.03,4.624440690000046,3103.83504873,0.0
2025-05-10 21:52:00,103435.856356,1,False,False,0.03,3.865082640000328,3103.07569068,0.0
2025-05-10 21:53:00,103560.879691,1,False,False,0.03,7.61578269000005,3106.8263907299997,0.0
2025-05-10 21:54:00,103560.367128,1,False,False,0.03,7.600405800000153,3106.81101384,0.0
2025-05-10 21:55:00,103701.970932,1,False,False,0.03,11.848519920000108,3111.05912796,0.0
2025-05-10 21:56:00,103655.58023,1,False,False,0.03,10.456798860000417,3109.6674069000005,0.0
2025-05-10 21:57:00,103795.740429,1,False,False,0.03,14.661604830000142,3113.87221287,0.0
2025-05-10 21:58:00,103788.219774,1,False,False,0.03,14.435985180000134,3113.64659322,0.0
2025-05-10 21:59:00,103788.242165,1,False,False,0.03,14.43665691000031,3113.64726495,0.0
2025-05-10 22:00:00,103746.198353,1,False,False,0.03,13.175342550000204,3112.38595059,0.0
2025-05-10 22:01:00,103715.732004,1,False,False,0.03,12.26135208000036,3111.4719601200004,0.0
2025-05-10 22:02:00,103725.694252,1,False,False,0.03,12.560219520000246,3111.7708275600003,0.0
2025-05-10 22:03:00,103693.687851,1,False,False,0.03,11.600027490000066,3110.81063553,0.0
2025-05-10 22:04:00,103637.47661,1,False,False,0.03,9.913690260000148,3109.1242983,0.0
2025-05-10 22:05:00,103634.216966,1,False,False,0.03,9.815900940000429,3109.0265089800005,0.0
2025-05-10 22:06:00,103589.378739,1,False,False,0.03,8.470754130000422,3107.6813621700003,0.0
2025-05-10 22:07:00,103699.995,1,False,False,0.03,11.789241960000071,3110.99985,0.0
2025-05-10 22:08:00,103697.80473,1,False,False,0.03,11.723533860000316,3110.9341419,0.0
2025-05-10 22:09:00,103650.011331,1,False,False,0.03,10.289731890000256,3109.5003399300003,0.0
2025-05-10 22:10:00,103626.875,1,False,False,0.03,9.595641960000211,3108.80625,0.0
2025-05-10 22:11:00,103587.466608,1,False,False,0.03,8.413390200000284,3107.62399824,0.0
2025-05-10 22:12:00,103606.370389,1,False,False,0.03,8.980503630000312,3108.1911116700003,0.0
2025-05-10 22:13:00,103624.590108,1,False,False,0.03,9.52709520000033,3108.7377032400004,0.0
2025-05-10 22:14:00,103602.566672,1,False,False,0.03,8.866392120000237,3108.0770001600004,0.0
2025-05-10 22:15:00,103602.566672,1,False,False,0.03,8.866392120000237,3108.0770001600004,0.0
2025-05-10 22:16:00,103563.356388,1,False,False,0.03,7.690083600000216,3106.9006916400003,0.0
2025-05-10 22:17:00,103600.767747,0,False,True,0.03,8.812424370000372,3108.0230324100003,3108.0230324100003
2025-05-10 22:18:00,103635.995,1,True,False,0.03,0.0,3109.0798499999996,3109.0798499999996
2025-05-10 22:19:00,103715.985,1,False,False,0.03,2.399700000000157,3111.4795499999996,0.0
2025-05-10 22:20:00,103709.588802,1,False,False,0.03,2.2078140600000915,3111.2876640599998,0.0
2025-05-10 22:21:00,103732.482702,1,False,False,0.03,2.894631059999956,3111.9744810599996,0.0
2025-05-10 22:22:00,103703.691657,1,False,False,0.03,2.030899710000231,3111.1107497099997,0.0
2025-05-10 22:23:00,103703.691657,1,False,False,0.03,2.030899710000231,3111.1107497099997,0.0
2025-05-10 22:24:00,103672.977817,1,False,False,0.03,1.1094845100003294,3110.1893345099998,0.0
2025-05-10 22:25:00,103661.98151,0,False,True,0.03,0.7795953000000736,3109.8594452999996,3109.8594452999996
2025-05-10 22:26:00,103661.98151,1,True,False,0.03,0.0,3109.8594452999996,3109.8594452999996
2025-05-10 22:27:00,103666.48241,1,False,False,0.03,0.13502699999997275,3109.9944722999994,0.0
2025-05-10 22:28:00,103646.73333,0,False,True,0.03,-0.45744539999985134,3109.4019998999997,3109.4019999
2025-05-10 22:29:00,103639.805,1,True,False,0.03,0.0,3109.19415,3109.19415
2025-05-10 22:30:00,103702.311694,1,False,False,0.03,1.8752008200003183,3111.06935082,0.0
2025-05-10 22:31:00,103712.391351,1,False,False,0.03,2.1775905300001615,3111.37174053,0.0
2025-05-10 22:32:00,103731.105,1,False,False,0.03,2.7390000000000874,3111.93315,0.0
2025-05-10 22:33:00,103728.778253,1,False,False,0.03,2.6691975900001124,3111.86334759,0.0
2025-05-10 22:34:00,103725.116484,1,False,False,0.03,2.5593445200001588,3111.75349452,0.0
2025-05-10 22:35:00,103760.421664,1,False,False,0.03,3.618499920000031,3112.81264992,0.0
2025-05-10 22:36:00,103721.67748,1,False,False,0.03,2.4561744000001635,3111.6503244,0.0
2025-05-10 22:37:00,103708.937901,1,False,False,0.03,2.0739870300001346,3111.26813703,0.0
2025-05-10 22:38:00,103810.005108,1,False,False,0.03,5.1060032400001365,3114.30015324,0.0
2025-05-10 22:39:00,103767.121644,1,False,False,0.03,3.819499320000177,3113.01364932,0.0
2025-05-10 22:40:00,103751.807686,1,False,False,0.03,3.3600805800002127,3112.55423058,0.0
2025-05-10 22:41:00,103661.271082,1,False,False,0.03,0.6439824600004067,3109.83813246,0.0
2025-05-10 22:42:00,103669.479627,1,False,False,0.03,0.8902388100000098,3110.08438881,0.0
2025-05-10 22:43:00,103700.69721,1,False,False,0.03,1.826766300000163,3111.0209163,0.0
2025-05-10 22:44:00,103701.448208,1,False,False,0.03,1.849296240000258,3111.04344624,0.0
